order_id,order_date,region,channel,product_category,product,quantity,unit_price,total_price,customer_id
ORD-01407,2025-04-25,APAC,In-Store,Electronics,Tablet,3,573.62,1720.86,CUST-0027
ORD-01408,2025-02-13,NA,Mobile,Electronics,Smartwatch,6,283.36,1700.16,CUST-0230
ORD-01409,2025-11-04,LATAM,Online,Clothing,Jeans,7,65.59,459.13,CUST-0047
ORD-01410,2025-02-23,LATAM,Mobile,Home,Lamp,5,42.95,214.75,CUST-0070
ORD-01411,2025-03-18,EU,In-Store,Home,Bed Linen,2,81.50,163.00,CUST-0200
ORD-01412,2025-09-02,NA,Online,Clothing,Sneakers,8,101.31,810.48,CUST-0209
ORD-01413,2025-06-15,EU,In-Store,Books,Textbook,5,75.94,379.70,CUST-0033
ORD-01414,2025-12-22,LATAM,Mobile,Home,Bed Linen,8,73.29,586.32,CUST-0250
ORD-01415,2025-10-09,LATAM,Mobile,Home,Vacuum,4,212.29,849.16,CUST-0128
ORD-01416,2025-08-04,EU,Mobile,Books,Cookbook,7,26.25,183.75,CUST-0135
ORD-01417,2025-01-09,LATAM,Online,Electronics,Headphones,6,153.15,918.90,CUST-0093
ORD-01418,2025-03-13,LATAM,Online,Electronics,Laptop,6,1149.91,6899.46,CUST-0076
ORD-01419,2025-04-25,EU,Online,Books,Textbook,4,77.62,310.48,CUST-0015
ORD-01420,2025-08-06,NA,Mobile,Clothing,Sneakers,1,100.59,100.59,CUST-0096
ORD-01421,2025-11-01,EU,Online,Electronics,Smartwatch,2,317.78,635.56,CUST-0223
ORD-01422,2025-02-09,LATAM,Online,Clothing,Jacket,3,122.32,366.96,CUST-0004
ORD-01423,2025-12-24,APAC,In-Store,Clothing,Sneakers,3,102.07,306.21,CUST-0243
ORD-01424,2025-12-22,APAC,Online,Sports,Running Shoes,8,140.97,1127.76,CUST-0004
ORD-01425,2025-03-30,EU,Online,Clothing,T-Shirt,1,25.78,25.78,CUST-0129
ORD-01426,2025-05-13,APAC,Mobile,Sports,Bicycle,8,660.56,5284.48,CUST-0236
ORD-01427,2025-02-17,LATAM,Online,Clothing,Sneakers,3,88.50,265.50,CUST-0134
ORD-01428,2025-07-20,NA,Mobile,Clothing,Sneakers,10,82.35,823.50,CUST-0048
ORD-01429,2025-07-27,LATAM,Online,Sports,Bicycle,6,679.78,4078.68,CUST-0212
ORD-01430,2025-02-25,NA,In-Store,Electronics,Smartphone,7,772.16,5405.12,CUST-0027
ORD-01431,2025-03-25,NA,Online,Books,Biography,1,22.12,22.12,CUST-0139
ORD-01432,2025-06-08,EU,Mobile,Clothing,Dress,1,118.47,118.47,CUST-0049
ORD-01433,2025-10-19,NA,Mobile,Electronics,Headphones,5,157.59,787.95,CUST-0145
ORD-01434,2025-06-08,APAC,In-Store,Sports,Yoga Mat,1,37.77,37.77,CUST-0003
ORD-01435,2025-07-20,APAC,Online,Sports,Tennis Racket,4,113.32,453.28,CUST-0186
ORD-01436,2025-09-15,EU,Online,Electronics,Smartphone,7,951.11,6657.77,CUST-0026
ORD-01437,2025-01-20,EU,Online,Books,Textbook,8,87.20,697.60,CUST-0075
ORD-01438,2025-04-29,EU,Mobile,Sports,Yoga Mat,2,45.43,90.86,CUST-0227
ORD-01439,2025-11-08,APAC,In-Store,Clothing,Jeans,9,65.32,587.88,CUST-0167
ORD-01440,2025-08-09,LATAM,Online,Clothing,Jacket,5,134.13,670.65,CUST-0011
ORD-01441,2025-03-20,LATAM,Online,Clothing,Dress,10,95.97,959.70,CUST-0146
ORD-01442,2025-02-14,NA,In-Store,Electronics,Headphones,5,182.55,912.75,CUST-0128
ORD-01443,2025-05-24,APAC,In-Store,Home,Vacuum,5,197.66,988.30,CUST-0148
ORD-01444,2025-08-24,LATAM,In-Store,Electronics,Laptop,3,1275.84,3827.52,CUST-0067
ORD-01445,2025-09-07,APAC,In-Store,Sports,Dumbbells,2,97.03,194.06,CUST-0011
ORD-01446,2025-03-08,APAC,Mobile,Sports,Bicycle,10,731.34,7313.40,CUST-0113
ORD-01447,2025-07-31,LATAM,In-Store,Books,Biography,6,21.00,126.00,CUST-0130
ORD-01448,2025-05-06,NA,Online,Electronics,Smartwatch,1,343.14,343.14,CUST-0180
ORD-01449,2025-07-24,NA,Online,Electronics,Smartphone,7,762.84,5339.88,CUST-0219
ORD-01450,2025-08-28,LATAM,Online,Sports,Bicycle,2,620.54,1241.08,CUST-0165
ORD-01451,2025-07-23,LATAM,Online,Electronics,Headphones,2,202.54,405.08,CUST-0197
ORD-01452,2025-11-06,EU,Mobile,Sports,Running Shoes,2,122.87,245.74,CUST-0125
ORD-01453,2025-10-07,LATAM,Online,Sports,Yoga Mat,5,39.45,197.25,CUST-0040
ORD-01454,2025-11-04,LATAM,Online,Clothing,Jacket,10,120.32,1203.20,CUST-0199
ORD-01455,2025-04-19,NA,Mobile,Home,Cookware Set,8,146.24,1169.92,CUST-0223
ORD-01456,2025-02-12,NA,In-Store,Sports,Running Shoes,5,135.29,676.45,CUST-0037
ORD-01457,2025-08-20,LATAM,Mobile,Sports,Yoga Mat,5,44.49,222.45,CUST-0224
ORD-01458,2025-02-17,LATAM,In-Store,Clothing,Jacket,3,153.88,461.64,CUST-0230
ORD-01459,2025-08-03,LATAM,Mobile,Home,Vacuum,4,210.05,840.20,CUST-0124
ORD-01460,2025-10-20,NA,Mobile,Clothing,Sneakers,6,106.76,640.56,CUST-0100
ORD-01461,2025-10-24,EU,In-Store,Books,Cookbook,2,32.00,64.00,CUST-0158
ORD-01462,2025-03-17,APAC,Online,Home,Coffee Maker,3,100.71,302.13,CUST-0128
ORD-01463,2025-08-19,EU,Mobile,Sports,Running Shoes,9,138.67,1248.03,CUST-0242
ORD-01464,2025-04-07,EU,Mobile,Sports,Tennis Racket,2,103.31,206.62,CUST-0108
ORD-01465,2025-04-08,NA,In-Store,Sports,Dumbbells,6,77.60,465.60,CUST-0249
ORD-01466,2025-09-15,NA,Mobile,Home,Coffee Maker,5,100.71,503.55,CUST-0210
ORD-01467,2025-06-30,LATAM,Mobile,Sports,Bicycle,7,632.53,4427.71,CUST-0213
ORD-01468,2025-07-11,EU,Mobile,Home,Coffee Maker,3,88.89,266.67,CUST-0046
ORD-01469,2025-12-19,LATAM,Mobile,Sports,Bicycle,5,717.29,3586.45,CUST-0175
ORD-01470,2025-02-23,NA,Mobile,Home,Lamp,2,51.69,103.38,CUST-0023
ORD-01471,2025-11-16,NA,Mobile,Sports,Yoga Mat,8,43.00,344.00,CUST-0238
ORD-01472,2025-12-08,LATAM,Online,Sports,Tennis Racket,10,131.01,1310.10,CUST-0075
ORD-01473,2025-04-11,LATAM,Online,Clothing,Sneakers,9,91.61,824.49,CUST-0220
ORD-01474,2025-11-27,LATAM,Online,Home,Cookware Set,7,179.58,1257.06,CUST-0181
ORD-01475,2025-12-04,APAC,In-Store,Home,Vacuum,9,205.72,1851.48,CUST-0068
ORD-01476,2025-01-14,APAC,Mobile,Clothing,T-Shirt,7,21.50,150.50,CUST-0040
ORD-01477,2025-10-20,EU,Mobile,Books,Biography,6,21.63,129.78,CUST-0111
ORD-01478,2025-01-27,LATAM,Online,Sports,Dumbbells,10,88.68,886.80,CUST-0206
ORD-01479,2025-09-22,LATAM,Online,Sports,Dumbbells,7,95.31,667.17,CUST-0041
ORD-01480,2025-10-23,LATAM,Mobile,Electronics,Headphones,9,159.39,1434.51,CUST-0201
ORD-01481,2025-04-15,NA,Online,Home,Lamp,3,51.06,153.18,CUST-0024
ORD-01482,2025-11-13,NA,Mobile,Sports,Yoga Mat,10,35.84,358.40,CUST-0182
ORD-01483,2025-11-21,APAC,Online,Sports,Yoga Mat,3,45.80,137.40,CUST-0162
ORD-01484,2025-05-06,LATAM,In-Store,Clothing,Jeans,5,59.03,295.15,CUST-0186
ORD-01485,2025-11-18,NA,Online,Electronics,Smartphone,2,960.92,1921.84,CUST-0006
ORD-01486,2025-05-25,EU,Online,Sports,Tennis Racket,2,105.85,211.70,CUST-0068
ORD-01487,2025-04-17,NA,In-Store,Electronics,Tablet,6,561.91,3371.46,CUST-0101
ORD-01488,2025-11-17,EU,Mobile,Electronics,Tablet,2,497.98,995.96,CUST-0020
ORD-01489,2025-08-19,EU,Online,Sports,Bicycle,6,676.04,4056.24,CUST-0207
ORD-01490,2025-11-20,NA,Online,Home,Coffee Maker,3,94.31,282.93,CUST-0156
ORD-01491,2025-11-04,NA,Online,Home,Bed Linen,8,86.14,689.12,CUST-0140
ORD-01492,2025-01-16,NA,Mobile,Books,Biography,2,21.79,43.58,CUST-0138
ORD-01493,2025-02-28,EU,Online,Books,Cookbook,4,33.30,133.20,CUST-0231
ORD-01494,2025-12-21,EU,In-Store,Home,Vacuum,4,192.51,770.04,CUST-0241
ORD-01495,2025-06-28,APAC,In-Store,Home,Cookware Set,4,181.76,727.04,CUST-0182
ORD-01496,2025-04-09,EU,Online,Sports,Bicycle,9,737.04,6633.36,CUST-0065
ORD-01497,2025-10-28,EU,Online,Home,Cookware Set,2,164.02,328.04,CUST-0080
ORD-01498,2025-05-20,APAC,Mobile,Sports,Bicycle,8,635.13,5081.04,CUST-0209
ORD-01499,2025-10-18,APAC,Mobile,Electronics,Smartwatch,7,313.21,2192.47,CUST-0091
ORD-01500,2025-09-19,LATAM,In-Store,Electronics,Tablet,3,558.42,1675.26,CUST-0065
ORD-01501,2025-02-28,APAC,In-Store,Books,Children's Book,6,14.54,87.24,CUST-0047
ORD-01502,2025-12-03,APAC,Online,Clothing,Jacket,4,122.05,488.20,CUST-0096
ORD-01503,2025-01-06,APAC,Online,Home,Coffee Maker,1,85.10,85.10,CUST-0184
ORD-01504,2025-10-15,LATAM,In-Store,Sports,Tennis Racket,6,134.35,806.10,CUST-0017
ORD-01505,2025-10-15,NA,Mobile,Books,Cookbook,9,27.46,247.14,CUST-0072
ORD-01506,2025-04-12,NA,In-Store,Sports,Bicycle,6,711.11,4266.66,CUST-0051
ORD-01507,2025-03-05,EU,Mobile,Sports,Yoga Mat,5,39.05,195.25,CUST-0116
ORD-01508,2025-01-11,NA,Mobile,Home,Lamp,7,41.44,290.08,CUST-0073
ORD-01509,2025-07-26,NA,In-Store,Books,Fiction Novel,8,16.84,134.72,CUST-0010
ORD-01510,2025-08-01,APAC,In-Store,Electronics,Laptop,8,1054.24,8433.92,CUST-0186
ORD-01511,2025-06-10,NA,In-Store,Home,Bed Linen,7,65.54,458.78,CUST-0127
ORD-01512,2025-03-04,APAC,Mobile,Home,Cookware Set,8,176.74,1413.92,CUST-0216
ORD-01513,2025-01-06,NA,In-Store,Electronics,Laptop,4,1037.22,4148.88,CUST-0036
ORD-01514,2025-07-08,NA,Mobile,Sports,Dumbbells,3,74.49,223.47,CUST-0209
ORD-01515,2025-06-05,APAC,In-Store,Electronics,Smartphone,1,750.75,750.75,CUST-0020
ORD-01516,2025-03-12,LATAM,Online,Books,Textbook,5,90.07,450.35,CUST-0150
ORD-01517,2025-07-31,LATAM,Mobile,Clothing,Jacket,3,150.63,451.89,CUST-0164
ORD-01518,2025-09-02,LATAM,In-Store,Electronics,Smartwatch,9,295.09,2655.81,CUST-0170
ORD-01519,2025-06-01,NA,In-Store,Home,Cookware Set,4,140.41,561.64,CUST-0183
ORD-01520,2025-02-08,LATAM,Online,Books,Cookbook,4,31.75,127.00,CUST-0249
ORD-01521,2025-07-17,LATAM,Online,Clothing,T-Shirt,4,24.76,99.04,CUST-0049
ORD-01522,2025-09-21,APAC,In-Store,Home,Vacuum,10,237.27,2372.70,CUST-0220
ORD-01523,2025-03-08,APAC,In-Store,Sports,Dumbbells,9,74.94,674.46,CUST-0057
ORD-01524,2025-07-24,NA,In-Store,Sports,Tennis Racket,9,109.31,983.79,CUST-0049
ORD-01525,2025-10-23,NA,Online,Sports,Dumbbells,5,96.51,482.55,CUST-0166
ORD-01526,2025-08-24,APAC,Online,Sports,Yoga Mat,2,36.89,73.78,CUST-0048
ORD-01527,2025-03-02,NA,In-Store,Sports,Tennis Racket,8,114.67,917.36,CUST-0238
ORD-01528,2025-08-09,APAC,Online,Sports,Dumbbells,3,82.37,247.11,CUST-0131
ORD-01529,2025-11-29,LATAM,Online,Sports,Running Shoes,6,114.31,685.86,CUST-0098
ORD-01530,2025-05-22,LATAM,Mobile,Home,Vacuum,7,198.66,1390.62,CUST-0136
ORD-01531,2025-02-26,NA,Online,Sports,Yoga Mat,1,41.76,41.76,CUST-0057
ORD-01532,2025-09-30,APAC,Online,Electronics,Smartwatch,5,294.92,1474.60,CUST-0026
ORD-01533,2025-04-23,APAC,In-Store,Books,Textbook,7,82.27,575.89,CUST-0188
ORD-01534,2025-05-28,APAC,Mobile,Clothing,Jeans,4,62.03,248.12,CUST-0181
ORD-01535,2025-12-25,LATAM,Mobile,Electronics,Laptop,3,1201.17,3603.51,CUST-0160
ORD-01536,2025-02-05,EU,In-Store,Home,Vacuum,3,207.80,623.40,CUST-0043
ORD-01537,2025-08-08,NA,Online,Sports,Dumbbells,1,89.23,89.23,CUST-0086
ORD-01538,2025-01-05,APAC,In-Store,Home,Coffee Maker,3,94.84,284.52,CUST-0153
ORD-01539,2025-08-30,NA,Online,Books,Fiction Novel,8,20.02,160.16,CUST-0029
ORD-01540,2025-03-27,EU,Online,Books,Biography,4,24.18,96.72,CUST-0194
ORD-01541,2025-06-29,APAC,Mobile,Electronics,Smartphone,6,837.92,5027.52,CUST-0140
ORD-01542,2025-06-30,APAC,Mobile,Sports,Running Shoes,6,128.39,770.34,CUST-0078
ORD-01543,2025-09-23,NA,Online,Books,Textbook,2,79.13,158.26,CUST-0187
ORD-01544,2025-01-16,LATAM,In-Store,Sports,Dumbbells,3,81.36,244.08,CUST-0063
ORD-01545,2025-07-13,NA,In-Store,Clothing,T-Shirt,4,28.15,112.60,CUST-0164
ORD-01546,2025-12-14,APAC,In-Store,Books,Textbook,9,76.71,690.39,CUST-0090
ORD-01547,2025-01-22,APAC,Mobile,Books,Textbook,5,80.14,400.70,CUST-0149
ORD-01548,2025-06-27,NA,Online,Electronics,Tablet,8,510.00,4080.00,CUST-0074
ORD-01549,2025-09-25,APAC,Mobile,Sports,Dumbbells,8,89.61,716.88,CUST-0248
ORD-01550,2025-02-03,APAC,Online,Books,Cookbook,5,29.88,149.40,CUST-0205
ORD-01551,2025-10-31,NA,In-Store,Sports,Yoga Mat,4,37.40,149.60,CUST-0032
ORD-01552,2025-01-01,APAC,Online,Home,Coffee Maker,7,86.01,602.07,CUST-0013
ORD-01553,2025-10-15,NA,Mobile,Home,Bed Linen,9,78.72,708.48,CUST-0040
ORD-01554,2025-02-11,EU,Online,Home,Vacuum,4,215.52,862.08,CUST-0075
ORD-01555,2025-11-23,LATAM,In-Store,Sports,Running Shoes,4,142.16,568.64,CUST-0099
ORD-01556,2025-03-30,LATAM,Mobile,Electronics,Smartphone,5,874.74,4373.70,CUST-0145
ORD-01557,2025-04-13,EU,In-Store,Home,Lamp,3,47.47,142.41,CUST-0065
ORD-01558,2025-06-02,LATAM,Mobile,Books,Cookbook,5,28.24,141.20,CUST-0146
ORD-01559,2025-09-27,APAC,Mobile,Clothing,Sneakers,7,83.49,584.43,CUST-0114
ORD-01560,2025-08-04,LATAM,In-Store,Home,Cookware Set,6,156.53,939.18,CUST-0247
ORD-01561,2025-08-04,EU,Mobile,Electronics,Smartwatch,1,363.92,363.92,CUST-0023
ORD-01562,2025-03-07,APAC,Online,Home,Vacuum,10,220.81,2208.10,CUST-0159
ORD-01563,2025-08-25,LATAM,Online,Sports,Dumbbells,7,89.34,625.38,CUST-0207
ORD-01564,2025-11-29,APAC,Mobile,Electronics,Laptop,5,1318.76,6593.80,CUST-0028
ORD-01565,2025-06-19,NA,Online,Electronics,Smartphone,10,845.27,8452.70,CUST-0222
ORD-01566,2025-09-22,LATAM,Online,Books,Children's Book,1,15.91,15.91,CUST-0037
ORD-01567,2025-01-04,LATAM,Mobile,Clothing,Jeans,5,67.50,337.50,CUST-0207
ORD-01568,2025-11-06,NA,Mobile,Clothing,T-Shirt,2,21.25,42.50,CUST-0226
ORD-01569,2025-01-13,LATAM,In-Store,Electronics,Headphones,4,158.59,634.36,CUST-0214
ORD-01570,2025-04-05,EU,Mobile,Electronics,Laptop,5,1165.64,5828.20,CUST-0210
ORD-01571,2025-11-12,LATAM,Online,Home,Lamp,8,49.85,398.80,CUST-0032
ORD-01572,2025-12-03,EU,Mobile,Electronics,Headphones,3,197.20,591.60,CUST-0062
ORD-01573,2025-05-29,NA,Mobile,Books,Cookbook,8,29.82,238.56,CUST-0171
ORD-01574,2025-12-24,NA,In-Store,Sports,Running Shoes,5,125.76,628.80,CUST-0205
ORD-01575,2025-08-23,LATAM,Online,Sports,Bicycle,3,557.95,1673.85,CUST-0031
ORD-01576,2025-12-03,LATAM,Online,Books,Biography,1,25.04,25.04,CUST-0159
ORD-01577,2025-08-23,NA,Online,Home,Vacuum,8,245.24,1961.92,CUST-0071
ORD-01578,2025-12-28,LATAM,Mobile,Home,Lamp,9,41.10,369.90,CUST-0135
ORD-01579,2025-10-16,LATAM,Mobile,Electronics,Headphones,3,172.00,516.00,CUST-0087
ORD-01580,2025-02-04,LATAM,In-Store,Clothing,Jacket,5,157.79,788.95,CUST-0235
ORD-01581,2025-09-17,APAC,Online,Sports,Tennis Racket,3,122.74,368.22,CUST-0199
ORD-01582,2025-11-13,LATAM,Online,Home,Lamp,10,42.95,429.50,CUST-0213
ORD-01583,2025-12-07,LATAM,Mobile,Electronics,Laptop,3,1103.41,3310.23,CUST-0028
ORD-01584,2025-05-02,EU,Mobile,Sports,Running Shoes,4,148.77,595.08,CUST-0027
ORD-01585,2025-05-09,NA,Mobile,Sports,Bicycle,2,564.58,1129.16,CUST-0030
ORD-01586,2025-01-16,EU,In-Store,Electronics,Tablet,6,515.98,3095.88,CUST-0237
ORD-01587,2025-11-23,EU,Online,Electronics,Tablet,7,444.98,3114.86,CUST-0147
ORD-01588,2025-04-26,EU,In-Store,Home,Cookware Set,8,168.58,1348.64,CUST-0052
ORD-01589,2025-11-19,NA,Online,Books,Cookbook,2,30.74,61.48,CUST-0246
ORD-01590,2025-07-28,NA,In-Store,Electronics,Headphones,1,172.42,172.42,CUST-0146
ORD-01591,2025-04-17,LATAM,Mobile,Clothing,Dress,8,99.77,798.16,CUST-0147
ORD-01592,2025-03-12,NA,In-Store,Home,Bed Linen,10,83.99,839.90,CUST-0206
ORD-01593,2025-03-07,APAC,Online,Sports,Bicycle,2,663.48,1326.96,CUST-0201
ORD-01594,2025-10-04,NA,Online,Electronics,Tablet,4,432.72,1730.88,CUST-0085
ORD-01595,2025-02-04,EU,In-Store,Home,Bed Linen,7,79.57,556.99,CUST-0224
ORD-01596,2025-09-23,APAC,In-Store,Electronics,Smartwatch,10,295.17,2951.70,CUST-0239
ORD-01597,2025-02-26,LATAM,In-Store,Books,Fiction Novel,9,19.07,171.63,CUST-0150
ORD-01598,2025-04-13,NA,Online,Electronics,Laptop,6,1171.71,7030.26,CUST-0086
ORD-01599,2025-12-06,NA,Online,Clothing,Dress,6,124.00,744.00,CUST-0234
ORD-01600,2025-12-26,NA,In-Store,Sports,Yoga Mat,10,44.85,448.50,CUST-0214
ORD-01601,2025-02-11,LATAM,Online,Electronics,Tablet,10,535.89,5358.90,CUST-0228
ORD-01602,2025-09-17,APAC,In-Store,Home,Coffee Maker,2,77.46,154.92,CUST-0058
ORD-01603,2025-01-29,EU,Mobile,Sports,Running Shoes,4,111.34,445.36,CUST-0007
ORD-01604,2025-01-27,LATAM,Mobile,Books,Textbook,1,86.34,86.34,CUST-0100
ORD-01605,2025-03-01,NA,Mobile,Clothing,Sneakers,7,96.41,674.87,CUST-0113
ORD-01606,2025-01-30,EU,Online,Home,Bed Linen,4,71.47,285.88,CUST-0061
ORD-01607,2025-10-02,NA,Online,Books,Fiction Novel,4,17.53,70.12,CUST-0146
ORD-01608,2025-08-13,APAC,Online,Clothing,T-Shirt,2,21.67,43.34,CUST-0047
ORD-01609,2025-05-06,EU,Mobile,Home,Bed Linen,10,78.49,784.90,CUST-0075
ORD-01610,2025-02-09,EU,In-Store,Sports,Bicycle,2,680.54,1361.08,CUST-0065
ORD-01611,2025-07-07,APAC,Mobile,Home,Vacuum,8,234.07,1872.56,CUST-0200
ORD-01612,2025-10-05,NA,Online,Clothing,Dress,5,104.02,520.10,CUST-0129
ORD-01613,2025-02-10,EU,Mobile,Home,Cookware Set,10,159.34,1593.40,CUST-0053
ORD-01614,2025-07-10,EU,Online,Clothing,Jacket,9,127.85,1150.65,CUST-0186
ORD-01615,2025-01-11,NA,In-Store,Clothing,Sneakers,8,107.91,863.28,CUST-0128
ORD-01616,2025-02-13,APAC,Mobile,Home,Lamp,7,42.31,296.17,CUST-0016
ORD-01617,2025-07-16,NA,Online,Sports,Bicycle,1,720.74,720.74,CUST-0114
ORD-01618,2025-09-30,APAC,Online,Clothing,Sneakers,3,99.56,298.68,CUST-0014
ORD-01619,2025-06-22,APAC,Mobile,Books,Biography,1,26.95,26.95,CUST-0237
ORD-01620,2025-11-15,LATAM,Mobile,Clothing,T-Shirt,6,26.69,160.14,CUST-0112
ORD-01621,2025-12-14,LATAM,In-Store,Electronics,Laptop,9,1159.72,10437.48,CUST-0074
ORD-01622,2025-07-15,EU,Online,Books,Children's Book,9,13.92,125.28,CUST-0120
ORD-01623,2025-05-08,APAC,In-Store,Electronics,Smartphone,5,744.31,3721.55,CUST-0198
ORD-01624,2025-07-05,APAC,Mobile,Books,Textbook,1,87.95,87.95,CUST-0069
ORD-01625,2025-12-05,APAC,Online,Books,Fiction Novel,2,16.96,33.92,CUST-0083
ORD-01626,2025-08-27,APAC,In-Store,Sports,Bicycle,1,638.28,638.28,CUST-0010
ORD-01627,2025-02-10,APAC,Online,Books,Cookbook,7,26.03,182.21,CUST-0071
ORD-01628,2025-05-22,LATAM,Online,Sports,Dumbbells,5,91.78,458.90,CUST-0067
ORD-01629,2025-12-02,EU,Online,Clothing,Jeans,3,72.24,216.72,CUST-0013
ORD-01630,2025-10-24,NA,Mobile,Electronics,Headphones,9,199.47,1795.23,CUST-0082
ORD-01631,2025-01-09,APAC,Mobile,Clothing,T-Shirt,5,28.56,142.80,CUST-0174
ORD-01632,2025-02-09,LATAM,Online,Electronics,Smartwatch,4,305.57,1222.28,CUST-0130
ORD-01633,2025-10-20,LATAM,Online,Books,Fiction Novel,4,16.40,65.60,CUST-0096
ORD-01634,2025-11-07,APAC,In-Store,Sports,Running Shoes,3,111.46,334.38,CUST-0202
ORD-01635,2025-05-31,NA,Online,Sports,Running Shoes,8,147.26,1178.08,CUST-0160
ORD-01636,2025-10-30,NA,Mobile,Home,Coffee Maker,5,101.62,508.10,CUST-0007
ORD-01637,2025-09-18,APAC,Online,Clothing,Jacket,9,149.06,1341.54,CUST-0201
ORD-01638,2025-03-18,NA,Online,Sports,Tennis Racket,1,125.65,125.65,CUST-0098
ORD-01639,2025-11-19,LATAM,Mobile,Clothing,Dress,9,126.43,1137.87,CUST-0141
ORD-01640,2025-12-04,LATAM,In-Store,Electronics,Smartwatch,1,330.28,330.28,CUST-0135
ORD-01641,2025-05-05,EU,In-Store,Home,Vacuum,10,206.34,2063.40,CUST-0085
ORD-01642,2025-03-01,EU,In-Store,Clothing,Sneakers,6,102.07,612.42,CUST-0178
ORD-01643,2025-09-16,APAC,Mobile,Sports,Running Shoes,2,124.23,248.46,CUST-0020
ORD-01644,2025-08-03,EU,Mobile,Sports,Tennis Racket,4,118.16,472.64,CUST-0059
ORD-01645,2025-11-07,APAC,In-Store,Clothing,Sneakers,10,99.73,997.30,CUST-0067
ORD-01646,2025-09-16,LATAM,Mobile,Home,Coffee Maker,2,87.53,175.06,CUST-0038
ORD-01647,2025-03-03,APAC,Mobile,Clothing,Jeans,8,55.55,444.40,CUST-0108
ORD-01648,2025-08-09,EU,Online,Sports,Yoga Mat,3,44.43,133.29,CUST-0007
ORD-01649,2025-08-05,EU,In-Store,Clothing,Dress,9,123.81,1114.29,CUST-0091
ORD-01650,2025-06-22,NA,Mobile,Books,Cookbook,5,26.57,132.85,CUST-0152
ORD-01651,2025-07-29,LATAM,Mobile,Electronics,Laptop,6,1361.97,8171.82,CUST-0162
ORD-01652,2025-04-04,NA,Online,Sports,Running Shoes,8,137.80,1102.40,CUST-0186
ORD-01653,2025-11-29,LATAM,In-Store,Electronics,Smartwatch,10,307.51,3075.10,CUST-0117
ORD-01654,2025-05-24,NA,Online,Sports,Dumbbells,9,90.67,816.03,CUST-0242
ORD-01655,2025-09-23,LATAM,In-Store,Home,Cookware Set,6,138.32,829.92,CUST-0230
ORD-01656,2025-03-15,EU,In-Store,Home,Cookware Set,6,172.35,1034.10,CUST-0011
ORD-01657,2025-06-10,APAC,In-Store,Books,Biography,10,26.73,267.30,CUST-0026
ORD-01658,2025-08-13,EU,In-Store,Clothing,T-Shirt,5,23.30,116.50,CUST-0058
ORD-01659,2025-12-08,EU,Online,Home,Lamp,2,50.73,101.46,CUST-0072
ORD-01660,2025-01-15,NA,Mobile,Clothing,Dress,9,118.41,1065.69,CUST-0154
ORD-01661,2025-01-14,EU,In-Store,Books,Cookbook,1,29.90,29.90,CUST-0095
ORD-01662,2025-08-21,NA,Mobile,Books,Textbook,8,85.53,684.24,CUST-0076
ORD-01663,2025-02-14,EU,In-Store,Electronics,Tablet,7,498.99,3492.93,CUST-0222
ORD-01664,2025-04-24,NA,In-Store,Electronics,Smartphone,2,912.29,1824.58,CUST-0187
ORD-01665,2025-11-19,NA,Mobile,Clothing,Dress,6,102.61,615.66,CUST-0189
ORD-01666,2025-12-28,APAC,Online,Home,Coffee Maker,7,79.21,554.47,CUST-0204
ORD-01667,2025-10-28,EU,Mobile,Books,Fiction Novel,1,16.63,16.63,CUST-0097
ORD-01668,2025-04-06,LATAM,In-Store,Clothing,Jacket,8,125.36,1002.88,CUST-0188
ORD-01669,2025-04-20,LATAM,Online,Clothing,Jeans,2,73.79,147.58,CUST-0001
ORD-01670,2025-04-02,LATAM,Mobile,Sports,Tennis Racket,10,109.51,1095.10,CUST-0010
ORD-01671,2025-05-01,APAC,In-Store,Home,Lamp,7,46.77,327.39,CUST-0164
ORD-01672,2025-05-30,LATAM,In-Store,Books,Cookbook,5,33.07,165.35,CUST-0172
ORD-01673,2025-06-01,EU,Online,Sports,Tennis Racket,6,121.56,729.36,CUST-0025
ORD-01674,2025-12-06,NA,Online,Home,Cookware Set,8,151.62,1212.96,CUST-0109
ORD-01675,2025-07-23,EU,In-Store,Sports,Running Shoes,2,124.06,248.12,CUST-0181
ORD-01676,2025-01-15,APAC,Mobile,Sports,Tennis Racket,7,126.74,887.18,CUST-0075
ORD-01677,2025-06-15,APAC,In-Store,Clothing,Sneakers,1,96.77,96.77,CUST-0067
ORD-01678,2025-01-28,LATAM,Mobile,Sports,Bicycle,7,630.24,4411.68,CUST-0069
ORD-01679,2025-07-29,EU,Mobile,Clothing,Jacket,1,131.96,131.96,CUST-0057
ORD-01680,2025-03-08,NA,Mobile,Clothing,T-Shirt,10,25.83,258.30,CUST-0155
ORD-01681,2025-06-20,APAC,Mobile,Electronics,Tablet,2,542.07,1084.14,CUST-0234
ORD-01682,2025-10-02,EU,Mobile,Electronics,Laptop,9,1095.77,9861.93,CUST-0051
ORD-01683,2025-07-11,LATAM,Online,Sports,Dumbbells,5,92.68,463.40,CUST-0085
ORD-01684,2025-01-11,NA,Mobile,Books,Cookbook,1,25.82,25.82,CUST-0194
ORD-01685,2025-06-04,EU,Mobile,Sports,Bicycle,1,583.10,583.10,CUST-0007
ORD-01686,2025-07-13,LATAM,Online,Clothing,T-Shirt,5,26.87,134.35,CUST-0168
ORD-01687,2025-12-27,LATAM,Online,Home,Coffee Maker,2,78.50,157.00,CUST-0196
